fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
fc60a4c23e1f4f3ca05f233535abdde5,Chris Gruetzemacher,1986-06-16,Gritz,['2 Knuckle Sports MMA Academy'],Lightweight,15.0,5.0,0.0,7.0,3.0,5.0,0.0,1.0,4.0,0.0,0.0,United States,"Surprise, Arizona",155.0,M,5.8,176.78
883d5b66bf5f43789f60481c0c82d028,Sean Soriano,1989-10-06,,['Kill Cliff FC'],Featherweight,15.0,9.0,0.0,8.0,4.0,3.0,0.0,1.0,5.0,3.0,0.0,United States,"Providence, Rhode Island",145.0,M,5.9,179.83
904d41353d4d49dbae723f971423a218,Ben Rothwell,1981-10-17,,['Rothwell MMA'],Heavyweight,39.0,14.0,0.0,28.0,7.0,4.0,0.0,5.0,2.0,7.0,0.0,United States,"Kenosha, Wisconsin",265.0,M,6.4,195.07
ece5269396084a6aac358ef1db15c6bf,Felicia Spencer,1990-11-29,FeeNom,['The Jungle MMA & Fitness'],Featherweight,9.0,3.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,United States,"Winter Park, Florida",145.0,F,5.6,170.69
e78308ddf9814ce0824f2efdabe0661f,Leah Letson,1992-08-21,Nidas,['Pura Vida BJJ'],Featherweight,5.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,United States,"Janesville, Wisconsin",146.0,F,5.7,173.74
ee3b009e65e94876b705c8daf1cf780d,Collin Anglin,1993-02-20,,['Scorpion Fighting System'],Featherweight,10.0,6.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,United States,"South Lyon, Michigan",145.0,M,5.9,179.83
8adb73e511664813ac3948663e4d5690,Liana Jojua,1995-03-22,She Wolf,['Syndicate MMA'],Bantamweight,8.0,6.0,0.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,0.0,Georgia,Tbilisi,129.0,F,5.4,164.59
d8f7650a19a9481c9a5ca5780e8bddd1,Al Iaquinta,,,,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,M,,
4bafe1598097484b80959fc5dfc1c47e,Jordan Williams,1990-10-13,Bomaye,['Nor-Cal Fighting Alliance'],Welterweight,9.0,6.0,1.0,7.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,United States,"Santa Rosa, California",170.0,M,6.0,182.88
c1fc55d668d94797b1911693143eaf61,Gian Villante,1985-08-18,,['Bellmore Kickboxing Academy'],Heavyweight,17.0,14.0,0.0,10.0,2.0,5.0,0.0,6.0,1.0,7.0,0.0,United States,"Bellmore, New York",261.0,M,6.2,188.98
3cbe387e96264f07a70e6563b02c4e26,John Allan,1993-02-22,The Hunter,['Chute Boxe'],Light Heavyweight,18.0,10.0,1.0,13.0,4.0,1.0,0.0,2.0,4.0,4.0,0.0,Brazil,"Curitiba, Parana",205.0,M,6.1,185.93
f901672eaaef4094a97a9863d6c2b4ec,Shamil Gamzatov,1990-08-09,Umar,['Russian Top Team'],Light Heavyweight,15.0,3.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,2.0,0.0,Russia,"Makhachkala, Dagestan",205.0,M,6.2,188.98
06ed406bf2ae4da7aa322f775d4622b1,Yaozong Hu,1995-04-07,Totoro,['Qingdao Xinjiang International Fight Club'],Middleweight,4.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,China,Beijing,185.0,M,6.3,192.02
787a2758d1454191807c7ffc0f0e3a0e,Laureano Staropoli,1993-02-27,Pepi,['Chute Boxe Diego Lima'],Welterweight,13.0,7.0,0.0,7.0,2.0,4.0,0.0,1.0,1.0,5.0,0.0,Argentina,"La Plata, Buenos Aires",171.0,M,6.1,185.93
8800b6c74c7b4b7490b8c09168d0264c,Khama Worthy,1986-10-15,The Deathstar,['The Academy Pittsburgh'],Lightweight,20.0,12.0,0.0,11.0,3.0,6.0,0.0,10.0,1.0,1.0,0.0,United States,"Pittsburgh, Pennsylvania",155.0,M,5.11,155.75
7474d1a44e824e0abc763f3e845ddec5,Randa Markos,1985-08-10,Quiet Storm,['Michigan Top Team'],Strawweight,11.0,11.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,8.0,1.0,Canada,"Windsor, Ontario",115.0,F,5.5,167.64
ea8fda334e3246cbb930e6bd1238aa84,Livinha Souza,1991-03-11,The Brazilian Gangster,"['Team Maximo', 'Atos Brazilian Jiu-Jitsu']",Strawweight,14.0,4.0,0.0,2.0,8.0,4.0,0.0,1.0,0.0,3.0,0.0,Brazil,"Araraquara, Sao Paulo",115.0,F,5.4,164.59
011ca363f9ae4805846027de244dad7a,Zviad Lazishvili,1991-10-25,,['Kaizen MMA'],Bantamweight,8.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,Georgia,Tbilisi,135.0,M,5.6,170.69
3069f9332eb547f888819f54170a1a84,Carlos Felipe,1995-01-12,Boi,['Life MMA'],Heavyweight,12.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,Brazil,"Feira de Santana, Bahia",244.0,M,6.0,182.88
48485f33d6294a3799a00a5ae5e20d49,Andrew Sanchez,1988-04-08,El Dirte,['Tristar Gym'],Light Heavyweight,14.0,8.0,0.0,6.0,2.0,6.0,0.0,6.0,0.0,2.0,0.0,United States,"St. Louis, Missouri",205.0,M,6.1,185.93
e27567c74e644aff94ccd4f3787492e3,Bethe Correia,1983-06-22,Pitbull,['CM System'],Bantamweight,11.0,6.0,0.0,2.0,0.0,9.0,0.0,2.0,1.0,3.0,0.0,Brazil,"Campina Grande, Paraiba",135.0,F,5.4,164.59
c5778fd102c042abb3458f311eb2277d,Gaetano Pirrello,1992-04-29,El Tigre,['Osman Gym'],Bantamweight,16.0,7.0,0.0,11.0,3.0,2.0,0.0,2.0,4.0,1.0,0.0,Belgium,"La Louviere, Hainaut",135.0,M,5.7,173.74
f5eee2f9e77c441c940ac214858d3b9a,Johnny Eduardo,1978-08-03,Pretinho,['Nova Uniao'],Bantamweight,28.0,13.0,0.0,10.0,11.0,7.0,0.0,2.0,9.0,2.0,0.0,Brazil,"Duque de Caxias, Rio de Janeiro",135.0,M,5.7,173.74
9229bcdcfa784f8db2776ce533305c9f,Martin Sano,1991-05-30,Spartan,['Nick Diaz Academy'],Welterweight,4.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,United States,"Vallejo, California",170.0,M,5.11,155.75
7700e4f444e84345b2b2f5d0cc405288,Antonio Arroyo,1989-07-01,,['Team Figueiredo'],Light Heavyweight,11.0,6.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,Brazil,"Belem, Para",205.0,M,6.0,182.88
aeb9fe17eb454355b0e26f079e70e975,Mike Rodriguez,1988-11-28,Slow,['Lauzon MMA'],Light Heavyweight,12.0,7.0,1.0,10.0,2.0,0.0,0.0,1.0,3.0,3.0,0.0,United States,"Boston, Massachusetts",205.0,M,6.3,192.02
b4a722f1ee5841e8a239ad2a2c8fe7cc,Sarah Alpar,1991-06-01,Too Sweet,['American Elite MMA'],Flyweight,9.0,6.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,3.0,0.0,United States,"Amarillo, Texas",125.0,F,5.4,164.59
69fe29441efe47ca916fa189fd317c19,Impa Kasanganay,1994-01-17,Tshilobo,"['Kill Cliff FC', 'DK Fitness']",Middleweight,18.0,6.0,0.0,5.0,4.0,9.0,0.0,4.0,0.0,2.0,0.0,United States,"Fort Lauderdale, Florida",185.0,M,6.0,182.88
ecd81e8fd80d4946b86e8724f4b65478,Gustavo Lopez,1989-06-27,,['Xtreme Couture'],Featherweight,15.0,8.0,0.0,7.0,7.0,1.0,0.0,4.0,0.0,4.0,0.0,United States,"Wapato, Washington",145.0,M,5.5,167.64
acdaa18929044f03b759399c934a8faa,Emily Whitmire,1991-05-24,Spitfire,['Syndicate MMA'],Flyweight,4.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,United States,"Hillsboro, Oregon",125.0,F,5.5,167.64
304e768bddc84a2a8ebac9c0d2866464,David Zawada,1990-08-01,Sagat,['UFD Gym'],Middleweight,19.0,11.0,0.0,12.0,5.0,2.0,0.0,6.0,1.0,4.0,0.0,Germany,Dusseldorf,185.0,M,6.0,182.88
d9fdaf773b364ef3baa52ecf7ba607f1,Luigi Vendramini,1996-01-16,The Italian Stallion,['Factory X'],Lightweight,12.0,3.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,Brazil,"Brasilia, Federal District",155.0,M,5.1,155.45
accb6bcf4db64831a41ba083812236a4,Darren Stewart,1990-12-30,The Dentist,['The MMA Clinic'],Light Heavyweight,16.0,10.0,2.0,9.0,1.0,6.0,0.0,2.0,2.0,6.0,0.0,England,"London, Greater London",195.0,M,6.0,182.88
3ea0b6c0406741e8aabe9dc851385cdb,Domingo Pilarte,1990-01-05,Son of Fire,['Revolution Dojo'],Bantamweight,8.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,United States,"Houston, Texas",135.0,M,6.0,182.88
d5f40dd253d14bfd984b0916b0f0d149,Bea Malecki,1991-08-23,Bad News Barbie,['Fortis MMA'],Bantamweight,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Sweden,Stockholm,135.0,F,5.11,155.75
6728bbb8d6984f39aff0fadcbaab5e97,Sasha Palatnikov,1989-03-15,,['Warrior Academy'],Welterweight,8.0,6.0,0.0,4.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,Hong Kong,,170.0,M,6.0,182.88
3e1f32f73f7b48249dfeb8bc28425674,Casey Kenney,1991-03-20,,['Rise Combat Sports'],Bantamweight,16.0,4.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,4.0,0.0,United States,"Tuscon, Arizona",135.0,M,5.7,173.74
1c590a638ec3448cb28d90155a64cd21,Drako Rodriguez,1996-06-16,The Great Drakolini,['One Combat Academy'],Bantamweight,7.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,United States,"Sioux City, Iowa",135.0,M,5.8,176.78
6aef60e48047458c954a2a9f1860dd39,Anderson dos Santos,1985-07-24,Berinja,['Babuino Gold Team'],Lightweight,25.0,13.0,0.0,5.0,14.0,6.0,0.0,7.0,2.0,4.0,0.0,Brazil,"Sao Paulo, Sao Paulo",147.0,M,5.6,170.69
8c6a102f6a8445149418eca5578b1747,Jamey Simmons,1992-09-11,The Afro Samurai,['Pura Vida BJJ'],Bantamweight,7.0,4.0,0.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,United States,"Milwaukee, Wisconsin",135.0,M,5.5,167.64
9f73ef11e17e4148a8100657ec840a8e,Kai Kamaka III,1995-01-05,The Fighting Hawaiian,['Xtreme Couture'],Lightweight,15.0,6.0,0.0,2.0,1.0,12.0,0.0,2.0,0.0,4.0,0.0,United States,"Waipahu, Hawaii",147.0,M,5.7,173.74
7fccb233c156459996209b929616c30f,Ryan Benoit,1989-08-25,Baby Face,['Janjira Muay Thai'],Flyweight,10.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,United States,"Dallas, Texas",125.0,M,5.5,167.64
c58bc1f6e2f7477eb72f262ca04c7675,Ian Heinisch,1988-08-05,The Hurricane,['Genesis MMA'],Middleweight,14.0,5.0,0.0,5.0,2.0,7.0,0.0,1.0,1.0,3.0,0.0,United States,"Highlands Ranch, Colorado",185.0,M,5.11,155.75
6ff75c0cbd7d4ac4a76c0f6e5e02b40d,Marion Reneau,1977-06-20,The Belizean Bruiser,['Elite Team'],Bantamweight,9.0,8.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,United States,"Visalia, California",135.0,F,5.6,170.69
2840c5ec5c4c493db4dc9a0f1cbba74e,Conor McGregor,1988-07-14,Notorious,['SBG Ireland'],Lightweight,22.0,6.0,0.0,19.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,Ireland,Dublin,155.0,M,5.8,176.78
f50cb1a439b54689baaf472970ee9c04,Carlos Condit,1984-04-26,The Natural Born Killer,['Jackson-Wink MMA'],Welterweight,32.0,14.0,0.0,15.0,13.0,4.0,0.0,1.0,6.0,7.0,0.0,United States,"Albuquerque, New Mexico",170.0,M,6.1,185.93
4ba368833c1944b5bb3a3b44664ed010,Omari Akhmedov,1987-10-12,Wolverine,['American Top Team'],Light Heavyweight,24.0,8.0,0.0,8.0,7.0,9.0,0.0,4.0,2.0,2.0,0.0,Russia,"Makhachkala, Dagestan",205.0,M,6.0,182.88
e0db0b12c56349378cc2613699693df9,Jerome Rivera,1995-04-22,The Renegade,"['Destroya MMA', 'Luttrell-Yee MMA']",Flyweight,10.0,6.0,0.0,1.0,6.0,3.0,0.0,3.0,2.0,1.0,0.0,United States,"Santa Fe, New Mexico",125.0,M,5.1,155.45
c39fc44276a542c1817a493203a7b3dc,Michel Prazeres,1981-07-25,Trator,"['Coalizao Fight Team', 'Frankiko Team', 'Trator Team']",Welterweight,27.0,7.0,0.0,1.0,11.0,15.0,0.0,0.0,1.0,6.0,0.0,Brazil,"Belem, Para",171.0,M,5.6,170.69
b17a378b75424bdeb9e904bd6a59187d,Justin Jaynes,1989-08-10,Guitar Hero,['Xtreme Couture'],Welterweight,17.0,11.0,0.0,8.0,6.0,2.0,1.0,4.0,1.0,6.0,0.0,United States,"Las Vegas, Nevada",159.0,M,5.8,176.78
9d87cd12fe084058ae3c2aab3f0907b4,Yancy Medeiros,1987-09-07,The Kid,['Team Hakuilua'],Lightweight,16.0,9.0,2.0,8.0,4.0,4.0,0.0,4.0,1.0,4.0,0.0,United States,"Makaha, Hawaii",155.0,M,5.1,155.45
3cc2d134af954e87bb78a29f3a3d423e,Dhiego Lima,1989-01-31,,['American Top Team Atlanta'],Welterweight,15.0,9.0,0.0,4.0,4.0,7.0,0.0,5.0,1.0,3.0,0.0,Brazil,"Goiania, Goias",170.0,M,6.2,188.98
e64d23e8e00e49008e62227384ba4e79,Roque Martinez,1986-03-04,Champ,['Spike 22'],Light Heavyweight,19.0,11.0,0.0,8.0,4.0,7.0,0.0,2.0,2.0,7.0,0.0,Guam,Tamuning,204.0,M,5.1,155.45
7892dff703a348b682756b5b50e84310,Lara Fritzen,1995-11-14,,['Nova Uniao'],Flyweight,9.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,Brazil,"Belo Horizonte, Minas Gerais",125.0,F,5.4,164.59
ff1b8d08eb784584a52c05fbe4b6884a,Walt Harris,1983-06-10,The Big Ticket,"['SBG Alabama', 'Spartan Fitness MMA']",Heavyweight,13.0,10.0,1.0,13.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,United States,"Homewood, Alabama",264.0,M,6.5,198.12
aa0d04d43f134248b3a57a3750b49729,Victor Rodriguez,1992-09-05,Vicious,['AK-49 Martial Arts'],Flyweight,5.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,United States,"Soldotna, Alaska",125.0,M,5.5,167.64
8951d362d69d4e68866787d7f60a515d,Ronaldo Souza,1979-12-07,Jacare,['Fusion X-Cel Performance'],Middleweight,26.0,10.0,1.0,8.0,14.0,4.0,0.0,4.0,1.0,5.0,0.0,Brazil,"Manaus, Amazonas",185.0,M,6.1,185.93
0a56dd63a7254b03a7594627df7593f1,Kevin Aguilar,1988-09-07,The Angel of Death,"['Longview MMA', 'Team 515']",Featherweight,17.0,5.0,0.0,10.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,United States,"Longview, Texas",145.0,M,5.7,173.74
62c070ac665e4f1886ae47163e2543b7,Maurice Greene,1986-07-05,The Crochet Boss,['Jackson-Wink MMA'],Heavyweight,12.0,9.0,0.0,3.0,7.0,2.0,0.0,3.0,1.0,5.0,0.0,United States,"Evanston, Illinois",264.0,M,6.7,204.22
c93e0d57a95a437c99bbf08b90b7fb9d,Gregor Gillespie,1987-03-18,The Gift,['Bellmore Kickboxing Academy'],Lightweight,14.0,1.0,0.0,7.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,United States,"New York, New York",155.0,M,5.9,179.83
81548115379b46b49076173be2fe0984,Christian Aguilera,1991-11-25,The Beast,['Total MMA Studios'],Welterweight,14.0,8.0,0.0,11.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,United States,"Brea, California",170.0,M,5.9,179.83
c878891bb6bb4d34988b79c96f0812a7,K.B. Bhullar,1991-10-12,The Bengal,['Shaved Bears MMA'],Middleweight,11.0,5.0,1.0,5.0,2.0,4.0,0.0,1.0,0.0,3.0,1.0,Canada,"Edmonton, Alberta",185.0,M,6.4,195.07
4a3272daf4b64793b679bb7c6303f224,Luke Sanders,1985-12-12,Cool Hand,"['Nashville MMA', 'Dynamix MMA']",Featherweight,13.0,5.0,0.0,7.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,United States,"Clarksville, Tennessee",145.0,M,5.7,173.74
72c5170d5b874f39b0bdd9c21860d0ef,Stefan Sekulic,1992-02-12,,['Family Fight Team'],Welterweight,14.0,8.0,1.0,3.0,6.0,5.0,0.0,6.0,0.0,2.0,0.0,Serbia,"Novi Sad, Vojvodina",170.0,M,6.1,185.93
5ec59d1d9387434b9502ce133448efb4,Justine Kish,1988-04-13,The Machine,['Black House'],Flyweight,9.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,5.0,0.0,United States,"Cramerton, North Carolina",125.0,F,5.5,167.64
4df85ef199d94f99b702570df043a7b9,Luis Pena,1993-07-05,Violent Bob Ross,"['American Top Team Sunrise', 'MMA Masters']",Welterweight,12.0,8.0,0.0,3.0,5.0,4.0,0.0,0.0,3.0,5.0,0.0,United States,"Little Rock, Arkansas",161.0,M,6.3,192.02
f158135ff0584d60b75dfb1acb9829f6,Juan Espino,1980-10-09,El Guapo,"['American Top Team', 'Jet Canarias']",Heavyweight,10.0,2.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,Spain,"Las Palmas, Canary Islands",257.0,M,6.4,195.07
df5e916478034bf1acc2d005fda26433,Bartosz Fabinski,1986-04-26,The Butcher,['WCA Fight Team'],Middleweight,16.0,6.0,0.0,8.0,0.0,8.0,0.0,1.0,4.0,1.0,0.0,Poland,Warsaw,185.0,M,6.0,182.88
a50f107ef4c04f2c931f41fe5bcbcc99,Anthony Birchak,1986-05-16,El Toro,['Luta Elite MMA'],Bantamweight,16.0,8.0,0.0,5.0,8.0,3.0,0.0,2.0,3.0,3.0,0.0,United States,"Tucson, Arizona",135.0,M,5.8,176.78
7d62b4c4993840a7a137700b01d1590b,Mike Perry,1991-09-15,Platinum,['Independent'],Welterweight,14.0,8.0,0.0,11.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,United States,"Altamonte Springs, Florida",170.0,M,5.1,155.45
5419884693e74110ad580912bd105696,Jarjis Danho,1983-10-15,Man Mountain,['Hammers Team'],Heavyweight,6.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Syria,Al-Malikiyah,256.0,M,6.3,192.02
41d9d9a8c8bd44ff8f1cb3b0d9046434,Yorgan De Castro,1986-12-19,The Mad Titan,['Regiment Training Center'],Heavyweight,12.0,7.0,0.0,9.0,1.0,2.0,0.0,4.0,0.0,3.0,0.0,Cape Verde,Cape Verde,265.0,M,6.1,185.93
7dba0b65eb5e4795bba3c35c1f0f0775,Hunter Azure,1992-03-02,,['Fight Ready'],Bantamweight,13.0,4.0,0.0,4.0,2.0,7.0,0.0,1.0,2.0,1.0,0.0,United States,"Poplar, Montana",135.0,M,5.8,176.78
dee138bfa43b423f9105c3c460d1da23,Jordan Griffin,1990-02-23,The Native Psycho,['Roufusport'],Featherweight,19.0,11.0,0.0,6.0,9.0,4.0,0.0,1.0,2.0,8.0,0.0,United States,"Milwaukee, Wisconsin",145.0,M,5.1,155.45
8239ac8fe0b1445abadffc9a45c1dee4,Tyron Woodley,1982-04-17,The Chosen One,['American Top Team Evolution'],Welterweight,19.0,7.0,0.0,7.0,5.0,7.0,0.0,2.0,1.0,4.0,0.0,United States,"St. Louis, Missouri",170.0,M,5.9,179.83
86e544a51bb5402eb929afc392be3ead,Thomas Almeida,1991-07-31,Thominhas,"['Chute Boxe Diego Lima', 'Macaco Gold Team']",Bantamweight,23.0,5.0,0.0,17.0,4.0,2.0,0.0,3.0,0.0,2.0,0.0,Brazil,"Sao Paulo, Sao Paulo",135.0,M,5.7,173.74
56d89a034fee4016bcb822f7b0030725,Ray Rodriguez,1987-12-10,The Judge,"['Ohana Academy', 'American Kickboxing Academy Texas']",Bantamweight,16.0,8.0,0.0,3.0,8.0,5.0,0.0,1.0,4.0,3.0,0.0,United States,"San Antonio, Texas",135.0,M,5.7,173.74
e1d7e17f920843e89add5a4e5377b36d,Megan Anderson,1990-02-11,,['Glory MMA & Fitness'],Featherweight,10.0,5.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,Australia,"Gold Coast, Queensland",145.0,F,6.0,182.88
5a1fd209ff2a4474a3b790cf993140a3,Joseph Benavidez,1984-07-31,,['Xtreme Couture'],Flyweight,28.0,8.0,0.0,8.0,9.0,11.0,0.0,2.0,1.0,5.0,0.0,United States,"Sacramento, California",125.0,M,5.4,164.59
17de5dec0da0456093626b488da30330,Jordan Espinosa,1989-11-08,,['Luttrell-Yee MMA'],Flyweight,15.0,10.0,1.0,2.0,7.0,6.0,0.0,0.0,5.0,5.0,0.0,United States,"Findlay, Ohio",125.0,M,5.7,173.74
3acc2f7fcda74d658b7bc3c2e4282d54,Aalon Cruz,1989-09-20,,['Team Darkside MMA'],Lightweight,11.0,5.0,0.0,4.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,United States,"Tampa, Florida",155.0,M,6.0,182.88
3500368cb11b4071a3794347920ff092,Jimmie Rivera,1989-06-29,El Terror,['Team Tiger Schulmann'],Bantamweight,23.0,5.0,0.0,4.0,2.0,17.0,0.0,1.0,0.0,4.0,0.0,United States,"Ramsey, New Jersey",135.0,M,5.4,164.59
e94d8f0d8f03491d934d92f372db0a56,Vince Cachero,1989-11-07,The Anomaly,"['Fight Science', 'A4 Fitness']",Bantamweight,7.0,4.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,United States,"Hawthorne, California",135.0,M,5.6,170.69
0905a473a9784fb583f1823e34471993,Shana Dobson,1989-03-30,Danger,['Elevation Fight Team'],Flyweight,4.0,5.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,United States,"Arlington, Texas",125.0,F,5.6,170.69
764e794eb34d43fc9420d34121363d59,Alistair Overeem,1980-05-17,The Demolition Man,['Elevation Fight Team'],Heavyweight,47.0,19.0,1.0,25.0,17.0,5.0,0.0,15.0,1.0,3.0,0.0,Netherlands,Amsterdam,256.0,M,6.4,195.07
25cf623430104185bee822433bc6c9b6,Martin Day,1988-11-10,The Spartan,['Hawaii Elite MMA'],Featherweight,8.0,7.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,0.0,United States,"Kailua, Hawaii",145.0,M,5.1,155.45
0c49d380a6844539b7d67564572fa3dc,Antonio Carlos Jr.,1990-03-16,Cara de Sapato,['American Top Team'],Light Heavyweight,17.0,6.0,2.0,0.0,12.0,5.0,0.0,1.0,0.0,5.0,0.0,Brazil,"Joao Pessoa, Paraiba",205.0,M,6.2,188.98
5f89d60ed94b41f7b4babf293ace5855,Nik Lentz,1984-08-13,The Carny,['Kill Cliff FC'],Lightweight,30.0,12.0,1.0,11.0,8.0,11.0,0.0,3.0,2.0,7.0,0.0,United States,"St. Paul, Minnesota",155.0,M,5.8,176.78
6b630339d53e414794c993902a6ef814,Vinicius Moreira,1989-02-28,Mamute,['Five Rounds'],Heavyweight,14.0,8.0,0.0,2.0,12.0,0.0,0.0,4.0,1.0,3.0,0.0,Brazil,"Brasilia, Federal District",265.0,M,6.4,195.07
3598e139c05f489c9d4632d65c16f5f0,Tom Breese,1991-09-26,,['Team Renegade'],Light Heavyweight,20.0,6.0,0.0,5.0,13.0,2.0,0.0,4.0,1.0,1.0,0.0,England,"Birmingham, West Midlands",205.0,M,6.3,192.02
1d2fed7b88c24e72b2afb4a50d0427cf,Markus Perez,1990-06-22,Maluko,"['Viscardi Andrade Team', 'Veras TK']",Middleweight,14.0,7.0,0.0,3.0,8.0,3.0,0.0,1.0,0.0,6.0,0.0,Brazil,"Sao Paulo, Sao Paulo",185.0,M,6.2,188.98
e3b659cbe2d14840b0a91faa4dd61538,Vanessa Melo,1988-03-27,Miss Simpatia,"['Babuino Gold Team', 'Chute Boxe']",Lightweight,11.0,12.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,11.0,0.0,Brazil,"Sao Paulo, Sao Paulo",155.0,F,5.5,167.64
89233755ebfa438eacd3d505840235c6,Sarah Moras,1988-04-30,Cheesecake,['Toshido Mixed Martial Arts'],Bantamweight,6.0,7.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,Canada,"Kelowna, British Columbia",135.0,F,5.7,173.74
3365e77f4e534fd58c9b30f816859629,Jacob Kilburn,1995-06-28,The Killer,['Harris Holt Combat Sports'],Lightweight,8.0,7.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,United States,"Clarksville, Tennessee",155.0,M,5.9,179.83
5fabcabc80dd4fc38d1ba268714a1c3f,Anthony Pettis,1987-01-27,Showtime,['Roufusport'],Lightweight,25.0,14.0,0.0,11.0,8.0,6.0,0.0,2.0,3.0,9.0,0.0,United States,"Milwaukee, Wisconsin",155.0,M,5.1,155.45
7209e5db1d1e4ef2bf740f73ded1c9ba,Carlton Minus,1993-04-26,Clutch,['10th Planet Austin'],Lightweight,14.0,6.0,1.0,10.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,United States,"Anchorage, Alaska",156.0,M,5.1,155.45
d5097cc4671249b9b06460de1308e8bf,Junior dos Santos,1984-01-30,Cigano,"['Champion Team', 'Nordeste Jiu-Jitsu', 'American Top Team']",Heavyweight,23.0,10.0,0.0,16.0,1.0,6.0,0.0,8.0,1.0,1.0,0.0,Brazil,"Cacador, Santa Catarina",250.0,M,6.4,195.07
3a501946767e4acb90ec4575e4d13beb,Peter Barrett,1986-08-10,Slippery Pete,['Sityodtong Boston'],Lightweight,17.0,7.0,0.0,11.0,3.0,3.0,0.0,1.0,4.0,2.0,0.0,United States,"Plymouth, Massachusetts",155.0,M,5.9,179.83
4ddf4563122e4594af5c00ed8dd722fb,Jose Quinonez,1990-07-28,Teco,"['La Malilla', 'Entram Gym']",Featherweight,12.0,7.0,0.0,3.0,2.0,7.0,0.0,3.0,3.0,1.0,0.0,Mexico,"Tlaltenango, Zacatecas",145.0,M,5.8,176.78
eeaa4fbaa82a433bace6872564e10058,Spike Carlyle,1993-05-06,The Alpha Ginger,['Kings MMA'],Welterweight,15.0,7.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,7.0,0.0,United States,"San Diego, California",161.0,M,5.8,176.78
6610200911384f45a9cfefffe7614164,Rachael Ostovich,1991-02-25,,['Jesus Is Lord'],Flyweight,4.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,United States,"Honolulu, Hawaii",125.0,F,5.3,161.54
